Age,Material,Diameter,Slope,Depth,Length,Soil PH,Soil Type,Road Type,Condition Rating
17,VCP,8,1.766000931,8.58,251.0182621,5.5,Sand,Street,1
65,VCP,24,0.12,9.95,173.5015656,8.2,Clay,Alley,3
10,RC,8,0.6,8.03,319.4660222,7.9,Clay,Street,1
39,PVC,8,2.2,1.54146975,120,8.2,Clay,Street,1
28,PVC,90,1.8,9.13,36.71484681,8.2,Clay,Street,1
60,VCP,12,0.31,7,344.0453571,5.4,Loam,Easement,4
55,VCP,12,0.4,8.03,316.4921921,7.9,Clay,Street,1
61,VCP,8,0.35,8,210.2866906,7.9,Sand,Street,3
63,VCP,8,0.46,7,496.7826247,8.2,Sand,Easement,3
65,VCP,8,0.3,18.17,79.56803109,5.4,Sand,Highway,3
58,VCP,10,0.6,5,198.7068951,8.2,Clay,Street,1
33,PVC,8,0.5,5,296.99,5.4,Sand,Easement,1
70,RC,8,0.8,7,519.026952,7.9,Sand,Street,3
71,RC,10,0.4,11.32,333.6790566,5.7,Clay,Easement,3
46,PVC,8,1,5,30.04605104,8.2,Clay,Street,1
64,VCP,12,0.44,12,89.93932674,8.2,Clay,Street,3
58,PVC,8,0.5,8.58,606.3223961,7.9,Clay,Street,1
22,PVC,8,0.12,7,502.8338199,7.9,Clay,Street,1
50,PVC,8,0.29,5.57,282.7814235,7.9,Clay,Alley,3
74,VCP,8,0.6,4.47,276,7.4,Clay,Street,3
60,RC,10,0.6,10,134.8559556,6.9,Loam,Street,1
64,VCP,10,0.5,10,195.54866,6.9,Sand,Street,2
34,PVC,12,0.39,8,142.3982556,8.2,Clay,Alley,3
47,PVC,48,0.37,7.76,140.0057497,7.9,Sand,Alley,3
53,PVC,8,0.5,8,389.8630859,7.5,Sand,Street,3
22,VCP,8,0.55,8.58,345.1420421,7.5,Clay,Alley,1
71,VCP,8,0.31,8.31,72.90808774,7.9,Clay,Street,3
71,VCP,10,0.3,11.59,297.0411819,8.2,Loam,Easement,3
63,RC,10,0.1,7,140.8283284,7.9,Clay,Street,3
39,RC,8,0.4,6,317.3323904,6.9,Clay,Street,1
31,VCP,8,0.4,8.85,67.71357684,7.9,Clay,Street,1
60,VCP,8,0.38,9.13,248.5260777,7.9,Sand,Street,1
20,RC,18,0.14,6,303.1221779,7.4,Sand,Easement,1
64,VCP,8,1.4,7,41.32162973,4.8,Sand,Easement,1
71,RC,8,0.2,8.85,403.5506338,5.4,Sand,Street,3
43,VCP,12,0.03,8.58,327.6718104,4.8,Sand,Street,3
28,VCP,8,0.06,19.54,190.8292921,7.9,Loam,Street,3
31,RC,8,0.3,10,336.1805999,5.7,Sand,Alley,1
42,PVC,8,0.59,8.58,255.1486796,8.2,Clay,Street,1
65,VCP,27,0.39,7,164.9616953,7.9,Sand,Highway,1
71,VCP,8,0.36,10,257.7814002,7.9,Clay,Street,3
66,VCP,12,0.08,10,360.3025366,4.8,Sand,Street,3
42,VCP,10,0.2,12,326.7189881,5.4,Loam,Street,1
21,VCP,39,0.39,8.03,383.4833008,5.4,Loam,Street,1
64,VCP,8,0.48,11.32,352.3434468,5.7,Rock,Alley,2
36,PVC,12,1.92,6.66,292.7538695,8.2,Sand,Alley,1
26,RC,12,0.39,10,383.6948516,5.7,Sand,Easement,3
72,VCP,12,0.39,7,530.4214324,8.2,Clay,Street,2
20,PVC,10,0.13,5,298.9106291,7.9,Clay,Street,1
90,VCP,8,0.4,8,518.0211139,5.8,Loam,Street,3
20,PVC,15,1.4,7,230.8917122,8.2,Clay,Highway,1
37,VCP,8,2.1,7,149.99,7.5,Sand,Street,1
15,PVC,10,0.54,5.02,211.5562817,6.7,Clay,Street,1
29,VCP,12,0.4,4.47,335.685366,5.4,Sand,Alley,3
66,VCP,8,0.012,13,266.4111852,4.8,Loam,Street,3
41,PVC,90,0.38,6,293.5966936,8.2,Clay,Street,3
26,PVC,8,0.35,19.54,159.4551641,6.8,Loam,Street,3
54,PVC,28,1.34,8.03,269.8081384,7.5,Gravel,Street,1
65,VCP,6,5.831610539,5,153.6092071,4.8,Sand,Highway,3
39,VCP,8,0.4,8.85,201.9414786,6.9,Sand,Street,3
37,VCP,6,0.6,8,338.5324706,8.2,Clay,Street,2
56,VCP,8,0.3,12.69,235.9683995,5.4,Sand,Alley,3
26,PVC,8,0.4,8.58,414.7238534,6.8,Clay,Street,1
81,VCP,15,0.1,10.77,827.0411491,4.8,Sand,Street,5
51,VCP,8,0.24,8.58,291.9909685,5.4,Sand,Highway,5
40,PVC,15,0.6,8.85,384.6530227,8.2,Clay,Highway,1
64,VCP,8,3,7,71.44954795,6.7,Sand,Street,1
77,RC,8,0.42,10,458.6215742,6.7,Loam,Street,3
66,VCP,12,0.43,15,121.6698802,5.7,Sand,Street,3
66,VCP,8,0.39,15,209.9641223,4.1,Sand,Alley,2
84,PVC,8,0.5,8.85,290,5.5,Sand,Street,4
42,RC,8,0.021,16.25,198.9079346,8.2,Clay,Alley,1
41,RC,8,0.39,7,336.9410889,5.4,Sand,Street,3
79,VCP,8,0.38,7,298.0082886,5.8,Sand,Alley,4
44,RC,12,1.18962718,7,192.2144111,7.4,Clay,Street,1
71,PVC,12,0.3,8.58,340.8210616,6.5,Sand,Street,3
21,PVC,12,0.39,7.48,177.1266543,7.5,Sand,Street,1
61,VCP,15,0.26,7,403.5663268,8.2,Sand,Street,1
36,RC,8,0.6,8.58,352.6253451,8.2,Clay,Street,1
67,VCP,8,0.39,13.24,655.5169685,6.5,Clay,Street,3
46,PVC,8,0.32,8.58,383.059257,4.8,Sand,Street,1
34,VCP,12,0.47,6.66,160.2287746,7.5,Clay,Street,1
65,RC,66,0.026,4.47,499.2889753,5.7,Sand,Street,3
60,VCP,10,0.3,8.85,309.5,8.2,Clay,Street,3
50,RC,8,0.29,11.32,343.7940016,5.5,Sand,Street,1
65,RC,66,0.006552884,15,283.8825919,8.2,Clay,Highway,1
44,RC,8,0.671003679,8,328.7488828,5.7,Sand,Street,1
16,PVC,8,0.65,11.59,117.4945205,8.2,Clay,Easement,1
56,RC,24,0.46,5,1036.986914,5.5,Sand,Street,1
38,RC,8,0.02,8,285.1747262,5.4,Clay,Street,3
62,VCP,10,0.14,11.05,734.1183281,5.7,Clay,Street,3
25,VCP,8,0.13,10,331.1213492,5.4,Sand,Easement,1
87,VCP,8,0.34,8.85,276.2812086,5.5,Sand,Highway,5
61,RC,30,0.37,12,345.8935559,7.9,Sand,Street,3
56,PVC,8,0.31,10,626.4832162,7.5,Clay,Street,3
13,VCP,8,0.42,11.05,39.22833439,6.8,Rock,Easement,1
62,VCP,15,0.2,7,319.1278133,4.8,Sand,Street,1
17,PVC,42,0.29,10.22,325.0522688,8.2,Clay,Street,1
36,PVC,16,0.28,4.47,718.1228151,8.2,Gravel,Street,5
22,PVC,8,0.66,8.31,61.99,6.9,Loam,Alley,1
38,VCP,18,1.8,7,91.63586148,4.8,Sand,Alley,3
39,RC,6,1.3,5,308.34065,8.2,Gravel,Street,1
65,VCP,8,0.003,7.76,263.1253985,5.7,Sand,Street,3
27,VCP,10,0.012,10.5,258.0691004,4.8,Sand,Easement,5
59,VCP,12,0.17,11.59,518.7213963,7.9,Clay,Street,3
62,PVC,8,1.768503313,7,143.4426119,5.8,Sand,Alley,5
25,PVC,8,1,5,83.72951971,7.9,Clay,Street,1
35,VCP,8,0.21,10,178.3424255,5.597267733,Sand,Highway,3
57,PVC,8,0.37,9.95,290.2865094,7.9,Sand,Street,1
22,VCP,12,0.4,8,11.80492926,6.8,Clay,Street,1
72,VCP,8,0.39,10,329.6173334,7.5,Sand,Street,5
37,PVC,30,0.2,7,196.2804053,5.7,Clay,Street,1
37,PVC,8,0.36,10,265.9931876,8.2,Clay,Street,1
29,PVC,8,1.8,4,252.7441277,7.9,Sand,Street,3
17,RC,8,2.565835595,7,128.2652854,8.2,Clay,Street,1
36,PVC,12,0.31,7,321.8666772,8.2,Clay,Street,3
62,VCP,15,0.29,11.32,186.9781597,5.5,Clay,Alley,1
53,VCP,8,0.5,7,166.0108706,4.8,Sand,Street,3
71,VCP,8,0.34,7,169.9968474,8.2,Clay,Highway,1
44,PVC,54,0.29,10,304.8130914,8.2,Clay,Street,1
65,RC,15,0.43,10,196.5394754,4.8,Clay,Alley,1
71,PVC,12,1.12,11.05,183.9706963,8.2,Clay,Street,3
46,VCP,8,0.5,10,138.0495948,7.4,Sand,Street,1
57,VCP,8,0.6,7,531.5323427,5.4,Sand,Street,3
91,VCP,10,0.3,8.58,450.8852855,6.8,Loam,Street,4
40,RC,8,0.54,12,89.95820627,5.7,Sand,Street,1
65,PVC,15,3.356489202,5,210.0411328,7.9,Clay,Street,1
35,PVC,8,0.34,10.22,275.99,7.5,Sand,Easement,3
13,PVC,21,0.36,8.85,232.1972312,6.8,Clay,Highway,1
67,VCP,8,0.46,12,91.27752231,8.2,Gravel,Street,3
15,PVC,8,1.33,10.5,88.7897204,8.2,Loam,Street,1
40,VCP,8,0.61,10,299.7140302,5.7,Sand,Street,3
67,VCP,8,0.4,10.5,235.0780066,4.8,Sand,Street,3
62,PVC,8,1,5,320,8.2,Clay,Easement,3
59,VCP,15,0.4,7,318.9473821,5.4,Sand,Highway,3
54,RC,8,0.2,10,275,4.1,Sand,Alley,3
66,VCP,8,0.05,13,132.7046459,5.7,Sand,Street,1
28,PVC,8,0.71,6,30.74216696,7.4,Sand,Street,3
41,PVC,30,0.21,3.382820159,328.9167469,5.7,Clay,Highway,3
62,VCP,8,2.2,8.85,475.1695836,6.5,Clay,Easement,3
26,PVC,8,0.57,10.22,143.0575073,7.9,Sand,Street,1
62,VCP,10,0.33,11.59,337.3576589,4.8,Clay,Alley,3
71,VCP,8,0.34,7,292.99,7.9,Clay,Alley,3
65,VCP,8,0.5,4.75,340.8420445,7.9,Clay,Street,1
15,RC,21,0.68,7,201.9917477,6.9,Clay,Easement,3
52,VCP,6,0.5,6,298.5996582,4.8,Sand,Street,1
65,PVC,18,0.3,14.61,376.2006042,5.8,Sand,Alley,3
9,PVC,8,0.8,12,302.3,5.4,Sand,Street,1
22,VCP,8,0.12,8,549.5074328,8.2,Sand,Highway,3
64,VCP,8,0.52,11.05,106.533926,5.8,Sand,Alley,3
62,PVC,8,0.6,12,265.9450404,8.2,Clay,Street,2
54,VCP,8,0.28,8.85,30.00313228,5.4,Sand,Street,3
25,PVC,8,0.51,10,249.99,7.9,Sand,Street,1
64,RC,12,0.4,0.64,472.6348574,8.2,Sand,Street,1
24,PVC,8,0.69,5,332,8.2,Clay,Street,1
66,VCP,8,5.050734475,7,61.35394744,8.2,Loam,Street,3
47,VCP,24,0.11,5,365.7800936,5.8,Sand,Street,3
72,VCP,8,1.6,7,300,7.5,Sand,Street,3
33,RC,30,0.012,8.85,323.3958541,5.7,Clay,Street,1
10,PVC,30,0.3,10,422.4503255,8.2,Clay,Easement,1
23,VCP,8,0.69,7.48,262.1166078,5.7,Clay,Easement,3
15,PVC,18,0.3,7,273.518308,5.7,Clay,Street,3
18,PVC,8,0.32,11.59,112.4527364,5.7,Sand,Highway,2
72,VCP,8,0.22,11.87,341.8022336,5.7,Clay,Alley,1
12,VCP,8,0.33,8.85,310.2363665,5.4,Loam,Alley,3
56,VCP,8,0.4,12.14,231.0779335,5.4,Sand,Alley,1
78,VCP,8,0.53,8,152.9133826,7.5,Loam,Easement,1
29,VCP,8,0.14,11,330.5936056,4.8,Sand,Street,4
38,PVC,8,0.34,0.91,44.40153082,6.8,Sand,Street,3
17,VCP,8,2,8,173.9155226,5.5,Sand,Street,3
36,PVC,8,0.32,8.85,114.1362259,5.5,Sand,Street,1
18,PVC,8,5.5,7,118.3498669,6.7,Clay,Street,1
21,PVC,8,0.4,7,214.4882997,5.7,Clay,Street,1
63,VCP,6,0.8,7,343.99,7.9,Clay,Street,3
18,PVC,42,0.4,5,310.0704598,8.2,Clay,Easement,3
30,PVC,8,0.64,9.4,195.4081687,4.1,Sand,Easement,3
70,VCP,8,0.4,15,119.0012614,7.9,Clay,Street,2
49,RC,8,0.39,8,201.6,4.8,Sand,Highway,1
43,VCP,60,0.29,8.85,563.7188233,8.2,Sand,Street,1
37,PVC,10,0.4,7,157.1132806,6.9,Gravel,Street,1
38,PVC,8,0.29,8.85,332.4735055,6.5,Sand,Easement,3
71,VCP,8,0.274383778,8.58,277.9936725,5.4,Clay,Street,4
60,VCP,12,0.85,11.05,303.6410893,8.2,Clay,Street,3
74,VCP,8,0.47,8.58,587.5052907,5.7,Sand,Highway,1
69,PVC,8,0.5,9.13,293.5777138,5.8,Sand,Street,1
77,VCP,6,2,10,294.4675582,8.2,Sand,Easement,3
54,VCP,8,0.39,8,330.0907029,4.8,Sand,Street,3
64,VCP,8,0.3,7,334.6767245,7.5,Sand,Street,3
42,PVC,8,0.93,10.77,259.9785221,6.9,Clay,Street,1
66,VCP,8,0.31,8.85,73.85779502,4.8,Sand,Highway,4
57,RC,8,0.29,7,554.7518578,6.5,Sand,Street,2
57,VCP,24,0.36,7,104.0312925,8.2,Sand,Street,5
38,RC,8,0.01748431,7,83.547658,7.4,Sand,Alley,3
38,PVC,31,0.3,7,240.7833938,8.2,Rock,Street,3
14,PVC,6,1.39,5,128.9717666,8.2,Loam,Alley,1
23,PVC,15,0.43,6.674097544,643.7324224,5.8,Clay,Street,1
8,RC,8,2.8,13,24.39441096,4.8,Sand,Street,1
54,PVC,8,0.34,12,303.7435578,5.7,Sand,Easement,1
58,PVC,61,0.1,8,279.368629,8.2,Loam,Street,3
52,PVC,15,1.2,5,124.5828517,8.2,Loam,Street,1
15,RC,8,0.16,10,227.9667662,8.2,Clay,Easement,1
43,PVC,8,0.6,6,127.6440894,6.5,Sand,Alley,1
64,VCP,24,0.002353962,26.98117282,188.100335,8.2,Sand,Street,3
71,PVC,8,0.75,8.85,318.586955,7.9,Clay,Easement,1
46,VCP,6,1.637943999,5,186.8578842,4.8,Loam,Street,1
62,RC,12,0.44,7,112.0054342,7.9,Clay,Street,1
65,PVC,10,0.42,6.66,317.0609082,6.8,Clay,Street,4
62,VCP,10,0,13,268.9800151,4.8,Sand,Alley,1
58,VCP,8,0.35,6,192.920568,5.4,Gravel,Street,3
16,PVC,12,0.6,6.12,133.4291194,5.4,Sand,Alley,1
66,VCP,10,0.39,7,200.9085098,5.7,Clay,Street,1
67,RC,8,4.215016695,8.58,247.2192673,8.2,Sand,Street,1
65,RC,8,0.3,7,161.836951,5.5,Loam,Street,1
17,VCP,8,0.62,10.77,102.6420407,8.2,Clay,Street,1
36,VCP,8,0.32,8.58,264.6842448,6.8,Sand,Street,1
66,VCP,18,0.33,12,352.9427337,8.2,Clay,Street,3
47,VCP,15,0.6,8,132.2317835,5.4,Sand,Street,3
64,RC,16,0.032,12,294.4523732,4.8,Loam,Easement,3
66,PVC,8,2,8,140.0089087,8.2,Clay,Street,2
13,VCP,8,0.12,13,278.9162516,8.2,Loam,Street,3
64,VCP,10,0.047893314,7,238.99,7.9,Clay,Street,1
33,VCP,8,0.15,13,110,6.5,Sand,Street,1
72,VCP,8,0.34,6.39,299.2217562,8.2,Clay,Alley,1
58,VCP,8,0.38,7,458.4843097,5.4,Sand,Street,1
70,VCP,8,0.32,6,279.1537038,5.8,Sand,Street,5
14,PVC,24,0.23,9.13,243.561514,5.4,Loam,Highway,3
72,VCP,6,3.4,6.39,89.06741947,5.8,Clay,Highway,3
22,VCP,18,0.32,7.76,412.6665789,7.9,Clay,Easement,3
10,PVC,8,0.32,3.38,305.75,8.2,Clay,Street,1
39,VCP,12,0.5,7,365.0776944,5.5,Sand,Easement,3
64,VCP,8,0.16,13.79,250,4.1,Sand,Alley,3
48,PVC,8,0.25,10.5,178.5671539,7.4,Clay,Street,1
49,RC,6,0.5,11.87,232.437464,6.5,Sand,Street,2
20,PVC,8,0.39,7.21,316.4413925,8.2,Clay,Easement,1
14,PVC,8,0.31,8.58,241.3922468,7.9,Sand,Street,1
57,VCP,15,0.21,7,932.1788083,5.4,Sand,Street,3
46,VCP,12,2.5,8.03,393.0515854,7.9,Sand,Street,1
72,VCP,15,0.6,7,127.3799006,8.2,Clay,Street,1
71,VCP,8,0.010381707,8,290.4092403,5.4,Sand,Street,1
71,VCP,8,0.6,9.95,27.79790393,7.9,Loam,Street,1
74,VCP,12,0.017,8.03,328.6243847,5.5,Clay,Street,3
66,VCP,6,0.5,9.13,339.92,5.3,Sand,Street,1
70,VCP,12,0.34,7,300.8478939,4.8,Sand,Easement,3
17,PVC,12,0.4,5,301.1147788,8.2,Clay,Alley,1
55,VCP,8,0.39,7,498.4115175,5.4,Sand,Street,3
27,PVC,8,1,7,109.1310125,8.2,Loam,Easement,1
23,PVC,8,0.36,13.51,317.0379772,5.4,Sand,Street,1
64,VCP,8,0.39,8.31,284.6146293,5.7,Rock,Alley,1
23,PVC,21,0.4,5.29,166.8911655,8.2,Clay,Street,1
50,PVC,8,0.53,8.85,351.9663923,8.2,Clay,Easement,1
71,VCP,12,1.2,6,365.99,6.5,Sand,Street,3
18,VCP,15,0.2,10.22,149.1391724,5.4,Sand,Highway,3
17,PVC,8,0.42,13,44.37074516,8.2,Clay,Street,3
56,PVC,8,0.005,10,320.0970419,7.5,Clay,Street,1
17,PVC,8,0.7,7,285.1261884,7.9,Clay,Street,1
57,VCP,6,0.5,10.62702257,234.8842816,4.8,Sand,Street,3
61,VCP,8,0.1,12,273.955058,7.9,Loam,Alley,3
71,VCP,8,0.82,7,255.3,7.9,Clay,Street,3
46,PVC,8,0.42,6,343.7911952,4.8,Sand,Alley,1
18,PVC,8,0.6,7,1206.685556,7.5,Clay,Street,1
66,VCP,8,0.043991631,5,350,8.2,Loam,Street,3
29,PVC,8,2.6,7,139.9096918,8.2,Clay,Street,1
64,RC,12,0.4,9.68,349.2706126,7.9,Clay,Easement,3
34,PVC,8,0.41,6,261.7711831,8.2,Clay,Street,1
72,VCP,8,0.1,14.33,352.2266696,7.9,Clay,Street,5
78,VCP,10,0.31,7.48,328.6797649,8.2,Clay,Easement,1
62,VCP,12,0.2,5,415.1194071,5.7,Clay,Street,4
37,RC,8,0.63,7,308.1087353,6.7,Sand,Street,1
41,RC,8,0.55,8.58,98.73152893,7.9,Sand,Street,3
58,VCP,15,0.53,10.77,39.40184836,5.5,Clay,Street,3
70,VCP,10,0.05,13.79,214.4630121,5.4,Clay,Street,3
72,PVC,8,0.67,9.95,1251.337505,8.2,Clay,Easement,2
67,VCP,8,0.4,8,314.2854956,7.9,Sand,Street,1
72,VCP,8,0.1,11.05,78.08556038,5.7,Sand,Street,3
39,VCP,8,1.46,11.32,198.49,5.7,Sand,Street,3
67,VCP,8,0.42,6,54.99,7.9,Sand,Street,1
59,VCP,18,0.39,8.58,190.8456772,5.4,Sand,Street,1
70,VCP,8,0.39,8.58,270.2128033,8.2,Loam,Street,1
29,PVC,8,10.63709922,7,254.9297172,8.2,Clay,Street,1
48,RC,8,0.46,9.4,129.6822241,8.2,Clay,Alley,3
46,PVC,8,0.6,13.79,188.3286735,7.9,Clay,Street,3
65,RC,8,0.5,1.46,291.9866608,6.7,Sand,Easement,3
23,VCP,8,0.4,5,99.60624039,7.9,Loam,Street,1
70,VCP,10,0.4,6.94,418.410257,7.9,Sand,Highway,5
23,PVC,6,7.658739214,6,146.7456994,8.2,Clay,Street,1
65,VCP,10,0.8,7,267.5098046,7.5,Sand,Easement,4
56,VCP,30,0.44,7,578.6098319,7.9,Clay,Street,3
61,VCP,8,0.3,5.29,162.5178789,7.9,Clay,Street,1
42,VCP,6,1.7,9.95,12.60721725,7.4,Sand,Highway,1
15,RC,8,0.3,7,129.8666549,5.4,Sand,Street,1
66,VCP,8,0.015,12.14,147.8828025,4.8,Sand,Alley,3
41,RC,6,0.45,5,343.455566,7.9,Loam,Street,1
36,RC,8,1.5,7,196.4116547,6.8,Sand,Street,1
62,VCP,12,0.38,7,263.0480122,8.2,Clay,Street,1
50,RC,8,0.43,8.03,131.2383802,4.8,Sand,Street,1
77,VCP,6,0.4,7,24.57546208,5.7,Sand,Highway,1
17,PVC,8,1.2,8.85,655.5149177,8.2,Clay,Street,1
57,PVC,12,0.46,8.85,326.0718856,8.2,Sand,Street,2
21,RC,68,0.4,5,217.9689519,8.2,Loam,Street,1
16,PVC,8,1.3,10.5,21.9715829,5.4,Sand,Street,1
67,VCP,8,0.07,10,680.5079306,6.5,Sand,Highway,3
64,VCP,15,0.3,6,278.7412671,7.9,Clay,Alley,1
64,VCP,15,0.34,10,285.0356614,7.5,Sand,Street,1
23,VCP,8,0.5,3.1,46.5701023,5.7,Clay,Street,1
47,RC,6,2.847716962,6.94,72.41889602,4.8,Sand,Street,1
57,VCP,8,0.8,8,10.5358179,6.7,Sand,Street,1
11,RC,12,1.065998747,7,155.278243,7.9,Sand,Highway,2
78,VCP,8,0.26,8,459.0109612,7.4,Clay,Street,1
32,PVC,8,0.34,10.22,245,7.9,Clay,Highway,1
57,VCP,12,0.34,7,119.6133439,8.2,Clay,Street,1
18,PVC,8,0.9,8,273.3919625,8.2,Clay,Street,1
74,RC,10,0.8,7,326.3646373,8.2,Clay,Street,1
54,VCP,8,0.1,15,306.0532598,4.8,Clay,Street,4
22,PVC,8,2.1,8.85,295.8075104,7.9,Sand,Street,5
11,PVC,8,0.4,10,280,8.2,Clay,Easement,1
36,RC,8,1.4,7,575.4869727,7.9,Sand,Street,1
72,VCP,8,0.31,10.77,521.1617856,4.8,Sand,Street,4
34,VCP,48,0.07,7,178.4171132,5.5,Clay,Street,3
12,PVC,8,3,8.03,188.3524456,8.2,Sand,Street,1
18,RC,8,5.16,7,93.83219515,8.2,Clay,Alley,1
64,VCP,10,0.29,7,280,8.2,Loam,Alley,3
10,PVC,8,6,7,85.98521886,8.2,Clay,Street,1
18,PVC,8,0.45,8,157.876192,5.7,Sand,Street,3
21,VCP,10,0.43,7,173.8428219,6.8,Sand,Street,2
32,PVC,18,0.72,7,49.77,7.5,Sand,Street,3
37,PVC,8,0.46,3.65,251.2477531,4.8,Loam,Street,1
65,VCP,8,0.28,8.58,106.046014,7.9,Clay,Street,3
13,PVC,8,2.437678734,5,77.54934116,8.2,Sand,Street,1
44,VCP,8,0.2,5,199.555393,4.1,Sand,Street,3
71,VCP,8,0.034,15.43,348.4903163,8.2,Clay,Street,3
72,VCP,8,0.43,10.5,208.2424039,8.2,Loam,Easement,1
45,RC,8,0.49,6,16.88187061,4.8,Sand,Street,1
45,VCP,8,0.34,5,98.98089817,8.2,Clay,Highway,2
22,RC,8,0.38,8.31,294.6302383,8.2,Clay,Street,1
24,PVC,33,0.36,7,332.8323717,7.9,Clay,Alley,1
67,PVC,8,0.6,11.32,230.1772963,5.7,Loam,Street,1
15,RC,8,1.42,8.03,341,7.9,Clay,Street,3
17,PVC,12,0.026,10,152.9323113,5.4,Loam,Easement,1
41,VCP,12,0.08511418,8,249.9386784,5.4,Sand,Highway,1
67,VCP,6,3,5,206.983039,8.2,Clay,Easement,3
25,VCP,10,0.3,15.7,245.9952944,5.7,Clay,Street,1
12,PVC,8,1,8,142.3152797,7.9,Clay,Street,1
26,PVC,18,2.034474062,5,304.99,7.5,Loam,Easement,3
15,VCP,10,0.75,7,631.8070576,6.9,Clay,Alley,1
42,PVC,10,0.4,10,270.2594303,8.2,Clay,Street,1
60,VCP,8,2,7,242.5157673,7.9,Sand,Street,3
71,RC,8,0.0765,12.72687059,908.756842,6.8,Sand,Easement,1
50,VCP,8,0.38,3.158231679,200.0816501,5.4,Loam,Street,3
63,VCP,8,0.38,12.14,164.7812779,5.3,Clay,Easement,3
18,RC,8,0.35,8.85,358.388939,6.9,Sand,Street,3
31,PVC,10,0.3,8,286.9958009,8.2,Clay,Easement,1
40,PVC,8,2.6,5,364.0793998,8.2,Clay,Highway,2
15,PVC,10,0.45,10,584.4429159,7.9,Clay,Street,1
36,PVC,8,0.38,15,30.73831501,7.9,Loam,Street,3
19,VCP,8,0.6,7,186.9979819,6.5,Sand,Easement,2
20,VCP,8,0.75,9.13,14.78201501,7.9,Loam,Street,3
67,PVC,8,0.4,5,564.6891701,8.2,Clay,Street,1
27,PVC,10,0.3,16.53,267.3551008,7.9,Clay,Street,1
60,PVC,8,0.4,8.58,301.7735496,8.2,Clay,Street,1
60,PVC,8,0.015822637,10,269.347217,4.8,Sand,Street,1
53,PVC,15,0.56,5,232.7635745,8.2,Loam,Highway,3
36,VCP,12,0.2,7,155.2545367,5.4,Rock,Street,1
36,RC,8,0.47,11.32,219.81,4.8,Sand,Street,1
39,PVC,8,0.47,17.27073814,331.9547562,7.9,Sand,Easement,1
18,PVC,8,1.5,7,220.8638634,8.2,Clay,Street,1
55,PVC,8,0.6,5,321.9896461,6.8,Sand,Street,2
50,RC,10,0.4,4.75,302.6217549,5.5,Sand,Street,3
72,VCP,8,0.4,7,209.06,7.5,Loam,Street,3
57,VCP,8,0.38,10,503.2282162,5.7,Sand,Street,2
70,VCP,8,0.054196134,19.0002731,983.6367183,4.8,Sand,Street,3
12,PVC,8,3.07,5,294.3308132,6.9,Sand,Street,1
78,VCP,12,0.24,5,223.5915346,4.8,Sand,Highway,5
11,PVC,12,1.297437766,10,285.0405533,5.7,Sand,Street,1
16,RC,6,0.8,4.75,284.5065201,5.7,Loam,Highway,3
81,VCP,8,0.3,9,678.1203961,8.2,Sand,Street,3
56,VCP,8,0.31,7,258.5444367,5.4,Sand,Street,1
19,VCP,8,0.28,9.4,225.2804618,5.3,Clay,Street,1
22,PVC,15,1.53998429,11.05,215,8.2,Loam,Street,1
25,PVC,8,0.7,8,334.2099029,5.8,Sand,Street,1
59,VCP,8,0.35,8,49.15968975,5.4,Sand,Street,3
32,PVC,8,0.32,8.03,203.4225599,4.1,Rock,Street,3
47,VCP,12,3,6,44.30104712,8.2,Sand,Street,1
43,VCP,6,1.6,5,310.0445389,7.5,Loam,Street,1
36,VCP,8,2.761780845,2.83,186.0903625,6.5,Sand,Street,1
36,VCP,8,0.17,11.05,160,4.8,Sand,Street,5
49,VCP,8,0.39,15,234.3677295,7.9,Loam,Street,3
55,VCP,8,3.326301306,5,279,6.7,Loam,Alley,1
62,VCP,8,0.4,5,317.0635475,6.5,Sand,Alley,3
26,VCP,24,0.12,8.58,191.8043433,5.4,Sand,Alley,1
59,VCP,8,0.39,8.58,267.5041938,7.9,Sand,Street,3
89,VCP,6,1,7,249.3294505,5.7,Sand,Street,3
38,RC,39,0.18,11.05,205.785707,7.9,Sand,Easement,3
24,PVC,8,0.8,9.275534175,151.3138719,5.4,Sand,Street,1
80,VCP,8,0.8,8,299.99,5.4,Sand,Street,3
71,VCP,6,0.055664034,15,187.9581568,4.8,Sand,Street,3
62,RC,24,0.45,10,280.9955832,7.4,Sand,Highway,1
60,VCP,8,0.37,12,250.99,5.4,Sand,Alley,3
20,PVC,24,0,8.58,324.2967776,8.2,Clay,Street,1
95,VCP,15,0.31,8.85,331.0274709,6.9,Sand,Street,3
24,PVC,10,0.4,10.5,202.1956423,6.8,Sand,Street,1
90,VCP,8,0.2,7,482.7916942,4.8,Sand,Easement,3
24,VCP,8,1.12,2.83,271.1674252,7.9,Clay,Street,1
42,RC,6,26.91990631,1.73,39.33049077,7.9,Loam,Street,1
60,VCP,8,0.06,11.87,153.0241673,4.8,Sand,Highway,3
58,PVC,8,0.34,10,68.60500753,7.9,Clay,Easement,2
10,PVC,6,3.2,7,401.7367904,8.2,Clay,Easement,1
65,VCP,8,0.47,5,440.3359176,5.8,Rock,Street,3
68,RC,10,0.4,10.5,328.99,5.7,Clay,Street,3
22,VCP,8,0.4,19.54,84.78731327,5.7,Sand,Alley,3
23,PVC,78,0.46,8,970.4740688,8.2,Clay,Street,1
10,PVC,8,1,10,329.3854639,6.8,Sand,Street,1
65,VCP,6,0.39,10,332.1186579,5.4,Sand,Street,3
